Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageQual,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,Fence,MiscFeature,MiscVal,SaleType,SaleCondition,BsmtFlag,WoodDeckFlag,PoolFlag,BsmtFinPerc,SalePrice
1183,10,3,160.0,15623,1,1,0,3,0,0,15,2,2,0,5,10,5,1996,3,1,13,7,2,0.0,4.0,3.0,2,5.0,3.0,3.0,6.0,1.0,2396.0,1,5.0,1,4,0,4476,1.0,0.0,3,1,4,1,5.0,10,7.0,2,3.0,1,3.0,3.0,3.0,2.0,171,78,0,0,0,2,1,0,8,0,1.0,1,1,0.8747913188647746,13.521139497361697
1184,6,3,60.0,10800,1,0,3,3,4,0,17,2,2,0,2,5,6,1950,3,1,11,12,2,0.0,3.0,3.0,0,3.0,3.0,1.0,3.0,1.0,1120.0,1,5.0,1,4,0,1130,1.0,0.0,1,0,2,1,3.0,5,7.0,1,4.0,5,1.0,2.0,3.0,2.0,229,0,0,0,0,4,1,0,8,4,1.0,1,0,0.7330357142857142,11.695247021764184
1185,5,3,50.0,35133,0,1,3,3,4,1,23,2,2,0,2,5,4,1963,3,1,8,8,1,226.0,3.0,3.0,1,3.0,3.0,4.0,3.0,1.0,1572.0,1,4.0,1,4,0,1572,1.0,0.0,1,1,3,1,3.0,5,7.0,2,3.0,0,2.0,3.0,3.0,2.0,0,263,0,0,263,4,1,0,8,4,1.0,0,0,0.7372773536895675,12.137258329529814
1186,9,3,60.0,9738,1,1,3,3,4,0,7,2,2,0,0,5,7,1950,1,1,0,0,2,0.0,3.0,4.0,0,3.0,3.0,1.0,4.0,1.0,784.0,1,4.0,1,4,0,1221,1.0,0.0,1,0,4,1,3.0,7,7.0,0,0.0,1,1.0,1.0,3.0,2.0,0,0,236,0,0,4,1,0,8,4,1.0,0,0,0.5,11.560762794384388
1187,4,3,107.0,10615,1,1,0,0,0,1,17,0,0,1,5,3,5,1970,1,1,6,6,2,0.0,3.0,3.0,1,2.0,3.0,2.0,4.0,1.0,978.0,1,3.0,1,4,0,1699,1.0,0.0,2,0,3,2,3.0,7,7.0,0,0.0,4,1.0,2.0,2.0,2.0,0,74,0,0,0,4,1,0,8,0,1.0,0,0,0.4498977505112474,11.461632170582678
1188,5,3,89.0,12461,1,1,3,3,0,0,15,2,2,0,2,8,5,1995,1,1,7,7,2,0.0,4.0,3.0,2,4.0,3.0,1.0,6.0,1.0,1624.0,1,5.0,1,4,0,1624,1.0,0.0,2,0,2,1,4.0,5,7.0,1,2.0,1,2.0,3.0,3.0,2.0,0,114,192,0,0,0,1,0,8,4,1.0,0,0,0.896551724137931,12.476099782743233
1189,10,3,68.0,8935,1,1,0,3,4,0,5,2,2,0,5,7,5,2002,1,1,12,13,1,95.0,4.0,3.0,2,4.0,3.0,1.0,1.0,1.0,831.0,1,5.0,1,4,0,1660,0.0,0.0,2,1,3,1,4.0,7,7.0,0,0.0,1,2.0,2.0,3.0,2.0,144,68,0,0,0,4,1,0,8,4,1.0,1,0,0.0,12.180754837545884
1190,10,3,60.0,7500,1,1,3,3,4,0,8,2,2,0,5,7,5,1999,1,1,12,13,2,0.0,3.0,3.0,2,3.0,3.0,1.0,1.0,1.0,994.0,1,4.0,1,4,0,1804,0.0,0.0,2,1,3,1,4.0,7,7.0,1,3.0,1,3.0,2.0,3.0,2.0,140,60,0,0,0,4,1,0,8,4,1.0,1,0,0.0,12.14950229404178
1191,4,3,70.0,32463,1,1,3,2,4,1,11,2,2,1,2,4,4,1975,1,1,8,8,3,149.0,3.0,4.0,1,3.0,3.0,3.0,4.0,1.0,1249.0,1,5.0,1,4,0,1622,1.0,0.0,1,0,3,1,3.0,7,7.0,1,3.0,0,3.0,4.0,3.0,2.0,439,0,0,0,0,4,1,0,8,4,1.0,1,0,0.9279423538831065,12.031719258385396
1192,2,1,24.0,2645,1,2,3,3,4,0,21,2,2,3,5,8,5,2000,1,1,8,8,1,456.0,4.0,3.0,2,4.0,3.0,1.0,1.0,1.0,776.0,1,5.0,1,4,0,1441,0.0,0.0,2,1,2,1,4.0,5,7.0,0,0.0,5,1.0,2.0,3.0,2.0,206,0,0,0,0,4,1,0,8,4,1.0,1,0,0.0,12.066810578196666
1193,9,4,60.0,9600,1,0,3,3,4,0,17,2,2,0,0,5,8,1994,2,1,12,13,2,0.0,3.0,3.0,2,3.0,3.0,2.0,1.0,1.0,702.0,1,4.0,1,4,0,1472,0.0,0.0,1,0,3,1,4.0,6,7.0,0,0.0,5,1.0,1.0,3.0,1.0,0,0,84,0,0,1,1,0,8,4,1.0,0,0,0.0,11.736069016284437
1194,0,4,35.0,4500,1,1,3,3,2,0,11,2,2,4,2,6,5,1999,3,1,12,13,1,425.0,3.0,3.0,2,5.0,3.0,1.0,6.0,1.0,1224.0,1,5.0,1,4,0,1224,1.0,0.0,2,0,2,1,3.0,5,7.0,0,0.0,1,3.0,2.0,3.0,2.0,0,304,0,0,0,4,1,0,8,4,1.0,0,0,0.7214052287581699,12.013700752882718
1195,10,3,80.0,9364,1,1,3,3,0,0,19,2,2,0,5,6,7,1969,1,1,6,6,3,143.0,3.0,3.0,1,3.0,3.0,1.0,5.0,1.0,663.0,1,3.0,1,4,0,1352,0.0,0.0,1,1,4,1,3.0,7,7.0,0,0.0,1,3.0,1.0,3.0,2.0,379,36,0,0,0,2,1,0,8,4,1.0,1,0,0.5595776772247361,11.970350312009105
1196,10,3,51.0,8029,1,1,0,3,4,0,8,2,2,0,5,6,5,2005,1,1,12,13,2,0.0,3.0,3.0,2,4.0,3.0,1.0,1.0,1.0,728.0,1,5.0,1,4,0,1456,0.0,0.0,2,1,3,1,4.0,8,7.0,0,0.0,1,3.0,2.0,3.0,2.0,100,24,0,0,0,4,1,0,8,4,1.0,1,0,0.0,12.078239274020289
1197,10,3,58.0,14054,1,1,0,3,4,0,8,2,2,0,5,7,5,2006,1,1,12,13,2,0.0,4.0,3.0,2,4.0,3.0,3.0,1.0,1.0,879.0,1,5.0,1,4,0,1863,0.0,0.0,2,1,4,1,4.0,9,7.0,1,4.0,3,3.0,3.0,3.0,2.0,100,17,0,0,0,4,1,0,6,5,1.0,1,0,0.0,12.297785453453374
1198,12,4,65.0,8850,1,1,0,0,0,0,17,2,2,0,4,7,6,1950,1,1,8,8,2,0.0,3.0,3.0,0,3.0,3.0,1.0,1.0,1.0,815.0,1,5.0,1,4,0,1690,0.0,0.0,1,0,3,1,3.0,7,7.0,1,4.0,5,1.0,1.0,3.0,2.0,0,0,330,0,0,4,1,0,5,4,1.0,0,0,0.0,11.877568578558138
1199,5,3,70.0,9100,1,1,3,3,4,0,5,2,2,0,2,7,5,2001,1,1,12,13,2,0.0,4.0,3.0,2,4.0,3.0,1.0,1.0,1.0,1212.0,1,5.0,1,4,0,1212,0.0,0.0,2,0,3,1,4.0,6,7.0,0,0.0,1,2.0,2.0,3.0,2.0,356,0,0,0,0,4,1,0,8,4,1.0,1,0,0.0,12.089538829274222
1200,5,3,75.0,11235,1,1,3,3,4,0,19,2,2,0,2,4,5,1979,1,1,6,6,1,51.0,3.0,3.0,1,3.0,3.0,1.0,3.0,1.0,1051.0,1,4.0,1,4,0,1382,0.0,0.0,1,1,3,1,3.0,6,7.0,1,1.0,1,1.0,2.0,3.0,2.0,0,82,0,0,0,4,1,0,8,4,1.0,0,0,0.5204567078972407,11.904967552746252
1201,5,3,71.0,9353,1,1,3,3,4,0,12,2,2,0,2,4,5,1970,1,1,8,8,2,0.0,3.0,3.0,1,3.0,3.0,1.0,1.0,1.0,864.0,1,4.0,1,4,0,864,0.0,0.0,1,0,3,1,3.0,5,7.0,0,0.0,1,1.0,1.0,3.0,2.0,0,0,0,0,0,4,3,0,7,0,1.0,0,0,0.0,11.661776411702583
1202,10,3,80.0,10400,1,1,3,3,0,0,5,2,2,0,5,7,5,1998,1,1,12,13,2,0.0,3.0,3.0,2,4.0,3.0,3.0,1.0,1.0,866.0,1,5.0,1,4,0,1779,0.0,0.0,2,1,3,1,4.0,6,7.0,0,0.0,1,2.0,2.0,3.0,2.0,198,36,0,0,0,4,1,0,8,4,1.0,1,0,0.0,12.195517131590657
1203,9,4,50.0,6000,1,1,3,3,0,0,3,2,2,0,0,5,8,1997,1,1,13,14,2,0.0,3.0,3.0,0,3.0,3.0,1.0,1.0,1.0,884.0,1,5.0,1,4,0,1348,1.0,0.0,1,0,3,1,3.0,5,7.0,1,2.0,5,1.0,1.0,3.0,0.0,0,0,208,0,0,4,1,0,8,4,1.0,0,0,0.0,11.669929213779893
1204,5,3,75.0,9750,1,1,3,3,4,0,5,2,2,0,2,7,5,2001,1,1,12,13,1,171.0,4.0,3.0,2,4.0,3.0,1.0,1.0,1.0,1630.0,1,5.0,1,4,0,1630,0.0,0.0,2,0,3,1,4.0,6,7.0,1,3.0,1,1.0,2.0,3.0,2.0,74,234,0,0,0,4,1,0,8,4,1.0,1,0,0.0,12.269047444691562
1205,5,3,78.0,10140,1,1,3,3,4,0,14,2,2,0,2,5,6,1975,1,1,6,6,2,0.0,3.0,3.0,1,4.0,3.0,1.0,5.0,1.0,1056.0,1,5.0,1,4,0,1074,1.0,0.0,1,1,3,1,3.0,6,7.0,0,0.0,1,2.0,2.0,3.0,2.0,0,88,0,0,0,2,1,0,8,4,1.0,0,0,0.7462121212121212,11.941455846009388
1206,5,3,90.0,14684,1,1,0,3,1,0,20,2,2,0,2,7,7,1991,3,1,6,6,1,234.0,4.0,3.0,1,4.0,3.0,2.0,5.0,4.0,2158.0,1,4.0,1,4,0,2196,0.0,0.0,2,0,3,1,4.0,7,7.0,1,3.0,1,2.0,3.0,3.0,2.0,84,70,0,0,0,4,1,0,8,4,1.0,1,0,0.30676552363299353,12.513189630620563
1207,5,2,60.0,8900,1,1,3,3,4,0,20,2,2,0,2,4,4,1966,1,1,6,6,2,0.0,3.0,3.0,1,3.0,3.0,1.0,3.0,1.0,1056.0,1,3.0,1,4,0,1056,1.0,0.0,1,0,2,1,3.0,5,7.0,0,0.0,5,1.0,1.0,3.0,2.0,0,42,0,0,0,2,1,0,8,4,1.0,0,0,1.0,11.580584113444043
1208,5,3,70.0,9135,1,1,3,3,4,0,5,2,2,0,2,6,5,2003,1,1,12,13,1,120.0,4.0,3.0,2,4.0,3.0,3.0,6.0,1.0,1682.0,1,5.0,1,4,0,1700,1.0,0.0,2,0,3,1,4.0,7,7.0,0,0.0,1,2.0,2.0,3.0,2.0,192,23,0,0,0,4,1,0,8,4,1.0,1,0,0.20214030915576695,12.206072645530174
1209,5,3,70.0,7763,1,1,3,3,4,0,12,2,2,0,2,5,7,1980,1,1,8,8,2,0.0,3.0,4.0,1,3.0,3.0,1.0,3.0,4.0,931.0,1,3.0,1,4,0,1283,1.0,0.0,1,0,3,1,3.0,6,7.0,0,0.0,5,1.0,2.0,3.0,2.0,0,0,0,0,0,4,1,0,8,4,1.0,0,0,0.6573576799140709,11.84939770159144
1210,5,3,85.0,10182,1,1,0,3,1,0,21,8,2,0,2,8,5,2006,3,1,12,13,3,420.0,4.0,3.0,2,5.0,3.0,2.0,6.0,1.0,1660.0,1,5.0,1,4,0,1660,1.0,0.0,2,0,3,1,4.0,8,7.0,1,4.0,1,2.0,2.0,3.0,2.0,322,50,0,0,0,4,1,0,6,5,1.0,1,0,0.7349397590361446,12.577636201962656
1211,10,3,70.0,11218,1,1,3,3,4,0,20,2,2,0,5,6,5,1992,1,1,13,14,2,0.0,4.0,3.0,2,4.0,3.0,1.0,1.0,1.0,1055.0,1,5.0,1,4,0,1845,0.0,0.0,2,1,3,1,4.0,8,7.0,1,3.0,1,2.0,2.0,3.0,2.0,635,104,0,0,0,0,3,400,8,4,1.0,1,0,0.0,12.147383649181494
1212,9,3,152.0,12134,1,1,0,0,4,1,8,2,2,0,0,8,7,2005,1,1,13,14,2,0.0,4.0,3.0,5,4.0,3.0,3.0,6.0,1.0,559.0,1,4.0,1,4,0,1752,0.0,0.0,2,0,4,1,3.0,8,7.0,0,0.0,2,2.0,2.0,3.0,2.0,325,12,0,0,0,4,1,0,8,4,1.0,1,0,0.7638640429338104,12.007621706806335
1213,6,3,50.0,9340,1,1,3,3,4,0,7,2,2,0,2,4,6,1950,3,1,8,8,2,0.0,3.0,3.0,1,3.0,3.0,1.0,3.0,1.0,672.0,1,3.0,1,4,0,672,1.0,0.0,1,0,2,1,3.0,4,7.0,0,0.0,1,1.0,1.0,3.0,0.0,0,113,0,0,0,4,1,0,8,4,1.0,0,0,0.5119047619047619,11.635143097694478
1214,13,3,74.0,10246,1,1,0,3,1,0,19,2,2,0,7,4,9,2001,1,1,12,13,2,0.0,3.0,4.0,1,3.0,4.0,3.0,6.0,1.0,648.0,1,5.0,1,4,0,960,1.0,1.0,0,0,0,1,3.0,3,7.0,0,0.0,1,1.0,1.0,3.0,2.0,88,0,0,0,0,4,1,0,8,4,1.0,1,0,1.0,11.884489021402711
1215,14,3,69.0,10205,1,1,0,3,4,0,12,2,2,0,6,5,5,1962,1,1,8,8,2,0.0,3.0,3.0,1,3.0,3.0,3.0,4.0,1.0,925.0,1,3.0,1,4,0,999,1.0,0.0,1,0,3,1,3.0,6,7.0,0,0.0,1,1.0,1.0,3.0,2.0,150,72,0,0,0,4,1,0,8,4,1.0,1,0,0.8475675675675676,11.809319478024031
1216,5,3,99.0,7094,1,1,0,3,4,0,19,2,2,0,2,5,5,1966,1,1,12,13,2,0.0,3.0,3.0,1,3.0,3.0,1.0,3.0,2.0,894.0,1,3.0,1,4,0,894,0.0,0.0,1,0,3,1,3.0,5,7.0,0,0.0,5,2.0,1.0,3.0,2.0,0,0,0,0,0,2,1,0,8,4,1.0,0,0,0.6196868008948546,11.736069016284437
1217,15,4,68.0,8930,1,1,3,3,4,0,19,5,2,2,0,6,5,1978,1,1,12,13,2,0.0,3.0,3.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,1,4,0,1902,0.0,0.0,2,0,4,2,3.0,8,7.0,0,0.0,1,1.0,2.0,3.0,2.0,0,0,0,0,0,4,1,0,8,4,0.0,0,0,0.0,11.626254150277232
1218,5,1,72.0,8640,1,1,3,3,4,0,21,2,2,0,2,8,5,2009,1,1,5,5,3,72.0,4.0,3.0,2,4.0,3.0,2.0,6.0,1.0,1300.0,1,5.0,1,4,0,1314,1.0,0.0,2,0,3,1,4.0,6,7.0,0,0.0,1,2.0,2.0,3.0,2.0,135,112,0,0,0,4,1,0,6,5,1.0,1,0,0.72,12.343466568968994
1219,9,4,52.0,6240,1,1,3,3,4,0,3,2,2,0,0,4,5,1950,1,1,0,0,2,0.0,3.0,3.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,0,4,0,912,0.0,0.0,1,0,2,1,3.0,3,7.0,0,0.0,6,0.0,0.0,0.0,0.0,0,0,0,0,0,4,1,0,8,4,0.0,0,0,0.0,11.296012463406655
1220,2,4,21.0,1680,1,1,3,3,4,0,2,2,2,3,5,6,5,1971,1,1,5,5,1,236.0,3.0,3.0,1,3.0,3.0,1.0,1.0,1.0,672.0,1,3.0,1,4,0,1218,0.0,0.0,1,1,3,1,3.0,7,7.0,0,0.0,6,0.0,0.0,0.0,0.0,201,0,0,0,0,4,1,0,8,0,1.0,1,0,0.0,11.424094251263613
1221,5,3,66.0,7800,1,1,0,3,4,0,12,2,2,0,2,5,5,1964,1,1,13,14,2,0.0,3.0,3.0,1,3.0,3.0,1.0,3.0,2.0,912.0,1,3.0,1,4,0,912,0.0,0.0,1,0,2,1,3.0,5,7.0,0,0.0,1,1.0,1.0,3.0,2.0,0,0,0,0,0,4,1,0,8,0,1.0,0,0,1.0,11.652687407345388
1222,5,3,55.0,8250,1,1,3,3,4,0,19,1,2,0,2,5,5,1968,3,1,6,6,2,0.0,3.0,3.0,1,3.0,3.0,1.0,4.0,2.0,952.0,1,5.0,1,4,0,1211,0.0,0.0,1,0,3,1,3.0,5,7.0,1,3.0,1,1.0,1.0,3.0,2.0,0,63,0,0,0,4,1,0,8,4,1.0,0,0,0.7794117647058824,11.805595078933049
1223,9,3,78.0,10496,1,1,3,3,4,0,12,0,2,0,0,6,6,1950,1,1,13,14,1,320.0,3.0,3.0,1,3.0,3.0,2.0,3.0,1.0,1040.0,1,5.0,1,4,0,1846,0.0,0.0,2,0,3,1,3.0,7,7.0,1,4.0,1,1.0,1.0,3.0,2.0,0,0,0,0,0,1,1,0,8,4,1.0,0,0,0.18846153846153846,11.870599909242044
1224,5,3,89.0,10680,1,1,3,3,4,0,12,2,2,0,2,5,3,1951,3,1,13,14,1,44.0,3.0,3.0,1,3.0,2.0,1.0,2.0,1.0,2136.0,1,3.0,0,0,0,2136,0.0,0.0,2,0,4,1,3.0,7,4.0,0,0.0,5,1.0,2.0,3.0,2.0,0,30,0,0,0,2,1,0,8,4,1.0,0,0,0.3539325842696629,11.834284063781393
1225,10,3,60.0,15384,1,1,0,3,4,0,8,6,2,0,5,7,5,2005,1,1,12,13,2,0.0,4.0,3.0,2,4.0,3.0,3.0,6.0,1.0,788.0,1,5.0,1,4,0,1490,1.0,0.0,2,1,3,1,4.0,8,7.0,1,4.0,1,3.0,2.0,3.0,2.0,100,75,0,0,0,4,1,0,8,4,1.0,1,0,0.9187817258883249,12.122691036591123
1226,13,3,65.0,10482,1,1,3,3,4,0,12,2,2,0,7,6,8,1958,3,1,12,13,1,63.0,3.0,4.0,1,3.0,3.0,3.0,6.0,1.0,588.0,1,5.0,1,4,0,1138,0.0,1.0,1,0,3,1,3.0,6,7.0,0,0.0,1,2.0,1.0,3.0,2.0,224,0,0,0,0,3,1,0,8,4,1.0,1,0,0.8622448979591837,11.884489021402711
1227,10,3,86.0,14598,1,1,0,3,1,0,21,1,2,0,5,6,5,2007,1,1,12,13,3,74.0,4.0,3.0,2,4.0,3.0,2.0,1.0,1.0,894.0,1,5.0,1,4,0,1933,0.0,0.0,2,1,4,1,4.0,9,7.0,1,4.0,3,3.0,3.0,3.0,2.0,100,18,0,0,0,4,1,0,8,4,1.0,1,0,0.0,12.273731294003989
1228,5,3,72.0,8872,1,1,3,3,0,0,12,2,2,0,2,5,8,2008,1,1,12,13,1,300.0,3.0,3.0,1,3.0,3.0,1.0,5.0,1.0,912.0,1,5.0,1,4,0,912,1.0,0.0,1,0,2,1,4.0,5,7.0,0,0.0,5,1.0,2.0,3.0,2.0,0,240,0,0,0,4,1,0,8,4,1.0,0,0,0.6524122807017544,11.898187865760873
1229,0,3,65.0,8769,1,1,3,3,0,0,16,2,2,4,2,9,5,2008,3,1,8,8,1,766.0,5.0,3.0,2,5.0,3.0,1.0,6.0,1.0,1702.0,1,5.0,1,4,0,1702,1.0,0.0,1,1,1,1,5.0,7,7.0,1,4.0,1,3.0,3.0,3.0,2.0,0,72,0,0,224,4,1,0,6,5,1.0,0,0,0.9048178613396005,12.813917896253697
1230,13,3,70.0,7910,1,1,3,3,4,0,12,2,2,0,7,5,5,1960,3,1,3,6,2,0.0,3.0,3.0,1,3.0,3.0,1.0,5.0,1.0,1075.0,1,4.0,1,4,0,1507,0.0,0.0,2,0,4,1,3.0,7,3.0,0,0.0,2,1.0,1.0,3.0,2.0,0,0,0,0,0,1,1,0,8,4,1.0,0,0,0.6195348837209302,11.751942365440728
1231,15,3,70.0,18890,1,1,0,3,4,0,19,1,5,2,0,5,5,1977,5,1,9,10,2,1.0,3.0,3.0,1,4.0,3.0,1.0,6.0,3.0,1361.0,1,5.0,1,4,0,2620,0.0,0.0,2,2,4,2,3.0,12,7.0,1,3.0,3,2.0,2.0,3.0,0.0,155,24,145,0,0,4,0,8300,8,4,1.0,1,0,0.520940484937546,12.110112254384262
1232,15,3,70.0,7728,1,1,3,3,4,0,12,2,2,2,7,5,6,1962,3,1,13,14,1,120.0,3.0,3.0,1,3.0,3.0,3.0,5.0,1.0,1106.0,1,3.0,1,4,0,1190,1.0,0.0,1,0,3,1,3.0,6,7.0,0,0.0,1,1.0,2.0,3.0,2.0,0,18,0,0,0,1,1,0,8,4,1.0,0,0,0.7260397830018083,11.794337924408413
1233,15,3,70.0,9842,1,1,3,3,2,0,12,2,2,2,2,4,5,1962,1,1,6,6,2,0.0,3.0,3.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,1,4,0,1224,0.0,0.0,2,0,2,2,3.0,6,7.0,0,0.0,4,1.0,2.0,3.0,2.0,0,0,0,0,0,4,1,0,8,4,0.0,0,0,0.0,11.53076538309856
1234,5,3,74.0,12160,1,1,0,3,4,0,12,2,2,0,2,5,5,1959,3,1,9,10,1,180.0,3.0,3.0,1,3.0,3.0,1.0,3.0,1.0,1188.0,1,2.0,1,4,0,1188,1.0,0.0,1,0,3,1,3.0,6,7.0,0,0.0,1,2.0,2.0,3.0,2.0,0,0,0,0,0,2,1,0,0,0,1.0,0,0,0.8417508417508418,11.863582336583399
1235,11,2,55.0,8525,1,1,3,0,4,0,18,2,2,0,5,5,6,1950,1,1,8,8,2,0.0,3.0,3.0,2,3.0,3.0,3.0,1.0,1.0,940.0,1,3.0,0,0,0,1964,0.0,0.0,1,1,4,1,3.0,7,7.0,0,0.0,6,0.0,0.0,0.0,0.0,0,192,0,0,0,4,1,0,8,0,1.0,0,0,0.0,11.77528972943772
1236,11,3,96.0,13132,1,1,3,3,4,0,6,2,2,0,5,5,5,1950,1,1,13,14,2,0.0,3.0,3.0,0,4.0,3.0,2.0,1.0,1.0,747.0,1,4.0,1,1,0,1784,0.0,0.0,1,1,4,1,3.0,9,7.0,0,0.0,5,1.0,1.0,2.0,0.0,203,40,0,0,0,4,1,0,8,4,1.0,1,0,0.0,11.841415931849784
1237,2,3,36.0,2628,1,1,3,3,4,0,16,2,2,3,5,7,5,2003,1,1,12,15,3,106.0,4.0,3.0,2,4.0,3.0,1.0,1.0,1.0,764.0,1,5.0,1,4,0,1626,0.0,0.0,2,1,2,1,4.0,6,7.0,0,0.0,3,2.0,2.0,3.0,2.0,0,27,0,0,0,4,1,0,8,4,1.0,0,0,0.0,12.075394321888057
1238,10,3,41.0,12393,1,1,1,3,2,0,5,2,2,0,5,7,5,2005,1,1,12,13,2,0.0,4.0,3.0,2,4.0,3.0,1.0,1.0,1.0,847.0,1,5.0,1,4,0,1948,0.0,0.0,2,1,4,1,4.0,8,7.0,1,4.0,3,3.0,2.0,3.0,2.0,100,48,0,0,0,4,1,0,8,4,1.0,1,0,0.0,12.180754837545884
1239,5,3,63.0,13072,1,1,3,3,4,0,20,5,2,0,2,6,5,2005,1,1,12,13,2,0.0,4.0,3.0,2,4.0,3.0,1.0,1.0,1.0,1141.0,1,5.0,1,4,0,1141,0.0,0.0,1,1,3,1,3.0,6,7.0,0,0.0,5,1.0,2.0,3.0,2.0,0,0,0,0,0,4,1,0,8,0,1.0,0,0,0.0,11.867097278690842
1240,5,3,64.0,9037,1,1,0,1,4,0,23,2,2,0,2,8,5,2006,3,1,12,13,1,32.0,4.0,3.0,2,4.0,3.0,3.0,6.0,1.0,1476.0,1,5.0,1,4,0,1484,0.0,0.0,2,0,2,1,5.0,6,7.0,1,4.0,1,2.0,2.0,3.0,2.0,120,33,0,0,0,4,1,0,8,4,1.0,1,0,0.2899728997289973,12.490875577231112
1241,10,3,65.0,8158,1,1,3,3,4,0,5,2,2,0,5,7,5,2003,1,1,12,13,1,252.0,4.0,3.0,2,4.0,3.0,1.0,6.0,1.0,884.0,1,5.0,1,4,0,1768,1.0,0.0,2,1,3,1,4.0,8,7.0,0,0.0,1,2.0,2.0,3.0,2.0,0,63,0,0,0,4,1,0,8,4,1.0,0,0,0.6221719457013575,12.323411137947407
1242,5,3,83.0,9849,1,1,3,3,4,0,21,2,2,0,2,7,6,2007,3,1,12,13,3,0.0,4.0,3.0,2,4.0,3.0,3.0,1.0,1.0,1689.0,1,5.0,1,4,0,1689,0.0,0.0,2,0,3,1,4.0,7,7.0,0,0.0,1,2.0,3.0,3.0,2.0,0,56,0,0,0,4,1,0,6,5,1.0,0,0,0.0,12.422505731952896
1243,14,3,85.0,10625,1,1,3,3,4,0,14,2,2,0,6,7,6,1974,1,1,9,10,1,81.0,3.0,3.0,1,4.0,3.0,4.0,6.0,2.0,1053.0,1,3.0,1,4,0,1173,1.0,0.0,2,0,3,1,4.0,6,7.0,2,3.0,1,2.0,2.0,3.0,2.0,0,120,0,0,0,2,1,0,8,3,1.0,0,0,1.0,12.043553716032399
1244,5,3,107.0,13891,1,1,3,3,4,0,16,2,2,0,2,10,5,2006,1,1,12,13,2,0.0,5.0,3.0,2,5.0,4.0,4.0,6.0,1.0,2076.0,1,5.0,1,4,0,2076,1.0,0.0,2,1,2,1,5.0,7,7.0,1,4.0,1,3.0,3.0,3.0,2.0,216,229,0,0,0,4,1,0,6,5,1.0,1,0,0.6676300578034682,13.049792684569493
1245,11,3,74.0,11435,1,1,0,1,0,1,6,2,2,0,5,8,7,1950,1,1,3,12,2,0.0,3.0,3.0,2,4.0,3.0,1.0,1.0,1.0,792.0,1,2.0,1,4,0,1517,0.0,0.0,1,0,3,1,4.0,7,7.0,2,4.0,5,1.0,2.0,3.0,2.0,0,0,0,0,0,4,1,0,8,4,1.0,0,0,0.0,12.345834587905333
1246,13,3,78.0,12090,1,1,3,3,4,0,14,2,2,0,7,6,7,2003,3,1,12,13,1,74.0,3.0,3.0,1,4.0,3.0,1.0,1.0,1.0,585.0,1,5.0,1,4,0,1868,0.0,0.0,3,1,3,1,3.0,7,7.0,1,3.0,3,3.0,2.0,3.0,2.0,268,112,0,0,147,4,1,0,8,0,1.0,1,0,0.0,12.089538829274222
1247,10,1,65.0,8125,1,1,3,3,4,0,21,2,2,0,5,7,5,2006,1,1,12,13,2,0.0,4.0,3.0,2,4.0,3.0,1.0,1.0,1.0,756.0,1,5.0,1,4,0,1553,0.0,0.0,2,1,3,1,4.0,6,7.0,0,0.0,1,2.0,2.0,3.0,2.0,0,45,0,0,0,4,1,0,6,5,1.0,0,0,0.0,12.136186518066006
1248,13,3,74.0,12328,1,1,0,3,4,0,11,2,2,0,7,6,5,1976,1,1,6,6,1,335.0,3.0,3.0,1,3.0,3.0,3.0,6.0,1.0,1012.0,1,3.0,1,4,0,1034,1.0,0.0,1,0,3,1,3.0,6,7.0,0,0.0,1,1.0,3.0,3.0,2.0,0,0,0,0,0,4,1,0,8,4,1.0,0,0,0.532608695652174,12.042965307660024
1249,12,4,60.0,9600,1,0,3,3,4,0,17,2,2,0,4,6,5,1950,1,1,0,0,2,0.0,3.0,3.0,0,4.0,3.0,1.0,3.0,1.0,735.0,4,2.0,0,4,0,2058,0.0,0.0,1,1,3,1,3.0,8,7.0,1,4.0,5,1.0,2.0,2.0,1.0,0,0,259,0,0,4,1,0,8,4,1.0,0,0,0.4340136054421769,11.771436160121729
